path,role,current_entry,note
scripts/10_admet_druglikeness.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/11_chemical_space_novelty.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/12_ml_rigor_validation.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/13_pareto_robustness.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/14_candidate_nomination.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/analyze_pareto_benchmarks.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/archive_p2_export.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/benchmark_gnina_redock.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_c1_acid_clinical_pool.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_c1_acid_shortlist.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_c1_acid_shortlist_a2.py,retired_hardcoded_nomination_do_not_use_for_current_names,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_c5_tier_assignment.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_ppt_assets.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_repurposing_library.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/build_urat1_true_decoy.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/c1_acid_pose_selection.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/c1_nlrp3_pose_metrics.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/c5_queue_after_current_vina.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/compute_w1_box_centers.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/dock_score_utils.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/export_md_ready_candidates.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/extract_c1_crystal_refs.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/extract_nlrp3_key_residues.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/extract_urat1_key_residues.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/freeze_a1_exploratory.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/freeze_c5_shortlist.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/gnina_dock.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/merge_docking_pareto.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/normalize_docking_export.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/parse_c1_sdf_readouts.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/plot_available_figures.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/plot_jcamd_publication_figures.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/prepare_ligands_c1.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/prepare_ligands_vina.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/prepare_receptor_vina.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/rescore_nlrp3_structural.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_acid_gate_benchmark.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c1_acid_dual_a2.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c1_acid_dual_dock.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c1_forced_recovery_a1.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c1_l2_selfdock.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c1_l2b_constrained.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c5_handoff_after_track_b.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c5_presubmission_audit.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c5_w1_crossdock.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c5_w2_urat1_ifp_gate.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_c5_w4_nlrp3_panel.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_funnel_p2.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_gnina_batch.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_gnina_docking_pipeline.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_model_build_and_validate.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_nlrp3_structural_panel.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_oat_transfer_ablation.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_open_source_docking_pipeline.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_redock_smoke_local.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_stad_pipeline.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_tape_gate_pipeline.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/run_vina_batch.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/sample_c5_w4_decoys.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/sample_distill_subset_d.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/score_c5_w4_nlrp3_panel.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/screen_repurposing_library.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/select_md_candidates.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/setup_gnina_wsl_cpu.sh,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/si_decoy_leakage_audit.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/si_nlrp3_sensitivity.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/si_protocol_paired_bootstrap.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/si_supplement_analyses.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/utils_ml.py,retained_implementation_dependency,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/utils_three_state_scoring.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/validate_a2_references.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
scripts/validate_urat1_three_state_config.py,legacy_or_supporting_only,scripts/manuscript_pipeline/build_evidence.py,Original path preserved for imports and audit; not a default execution workflow
